,UID,group,overpass,land_cover,mast,yast,theta,ncsa,mast_unc,yast_unc,theta_unc
964,EUR1995127,workday,N,urban,281.8833313,10.99709606,-25.60398483,2064,0.082282797,0.117931165,0.607030451
965,EUR1995127,workday,N,rural_bare,280.3292847,9.533846855,-30.11618805,58,0.465265274,0.636421502,4.128987789
966,EUR1995127,weekend,N,urban,282.0372009,10.95515823,-24.98855591,809,0.131781846,0.18695949,0.98391372
967,EUR1995128,workday,D,urban,294.5933533,17.84305763,-14.90623951,1536,0.11728856,0.175247878,0.500126839
968,EUR1995128,workday,D,rural_bare,293.1541443,16.23067093,-13.30558205,1304,0.132417113,0.202267572,0.607468963
969,EUR1995128,weekend,D,urban,294.3880005,17.96367645,-15.32103539,633,0.175131202,0.263909459,0.741051733
970,EUR1995128,weekend,D,rural_bare,292.8836365,15.96629429,-14.3612175,539,0.200844094,0.30391553,0.947070003
971,EUR1995128,workday,N,urban,283.1758728,11.99544621,-24.22237587,1845,0.085392632,0.12352825,0.571333885
972,EUR1995128,workday,N,rural_bare,280.9948425,10.96494389,-26.0906353,1583,0.085904568,0.123521142,0.631137967
973,EUR1995128,weekend,N,urban,283.0532227,12.0320158,-24.8578186,760,0.134997234,0.193425775,0.907102287
974,EUR1995128,weekend,N,rural_bare,281.0586853,11.15927887,-26.18499756,658,0.132484823,0.189002156,0.96029079
975,EUR1995129,workday,D,urban,293.0664368,17.25979042,-16.04323387,1433,0.126900956,0.188184544,0.564193428
976,EUR1995129,workday,D,rural_bare,291.8110352,16.00511932,-20.39222527,825,0.188861161,0.273569107,0.77464366
977,EUR1995129,weekend,D,urban,292.7276306,17.76594353,-15.9812727,569,0.203402996,0.3006109,0.873947024
978,EUR1995129,weekend,D,rural_bare,291.1358948,16.77798271,-21.51257706,337,0.289218217,0.408916384,1.186222196
979,EUR1995129,workday,N,urban,280.6138,11.41824818,-25.34724998,1777,0.092573971,0.135367408,0.634539425
980,EUR1995129,workday,N,rural_bare,278.8398132,11.54613781,-29.1195755,945,0.138333768,0.184226304,0.908834517
981,EUR1995129,weekend,N,urban,280.6475525,11.24996662,-24.08577156,731,0.152835354,0.223336175,1.06761539
982,EUR1995129,weekend,N,rural_bare,278.3232422,11.84143543,-28.65314484,359,0.233973771,0.298818648,1.579254031
983,EUR1995130,workday,D,urban,293.5875549,16.30115509,-20.28923798,1511,0.120537765,0.178520694,0.578672409
984,EUR1995130,workday,D,rural_bare,292.2952881,15.85909462,-27.56657219,1307,0.13317959,0.197563484,0.661850929
985,EUR1995130,weekend,D,urban,293.9812622,16.44013786,-22.22507477,594,0.179513827,0.260608822,0.873485327
986,EUR1995130,weekend,D,rural_bare,292.3405457,15.8298912,-29.61164665,531,0.206596389,0.29840973,1.046856284
987,EUR1995130,workday,N,urban,281.8087463,9.068802834,-28.55670738,2184,0.077295199,0.110683493,0.689184189
988,EUR1995130,workday,N,rural_bare,280.6343384,8.070404053,-29.09051132,1828,0.082789138,0.119126894,0.809365094
989,EUR1995130,weekend,N,urban,281.8645935,9.016121864,-27.98178864,894,0.12160515,0.173687041,1.094911575
990,EUR1995130,weekend,N,rural_bare,280.6525574,7.896805286,-28.79588699,761,0.129249379,0.188751325,1.285638332
991,EUR1995131,workday,D,urban,293.270813,19.56364059,-18.08167648,1610,0.117675304,0.178047672,0.455481976
992,EUR1995131,workday,D,rural_bare,291.8494263,18.53455925,-20.24044418,1257,0.142990366,0.216651887,0.568567336
993,EUR1995131,weekend,D,urban,293.1451721,19.82501411,-18.1777668,644,0.187031195,0.278150558,0.722839296
994,EUR1995131,weekend,D,rural_bare,291.9904785,18.87190437,-19.57051849,472,0.232374549,0.354790241,0.905354381
995,EUR1995131,workday,N,urban,280.5274963,13.8375206,-26.09630013,2084,0.089369416,0.125961736,0.522775352
996,EUR1995131,workday,N,rural_bare,279.354126,13.83959293,-27.13920784,1656,0.103026524,0.139504954,0.612735212
997,EUR1995131,weekend,N,urban,280.268158,14.01441479,-25.90192223,871,0.136086121,0.193168446,0.777908921
998,EUR1995131,weekend,N,rural_bare,279.1693726,13.76354313,-26.56198692,712,0.15393573,0.210420936,0.907648683
999,EUR1995132,workday,D,urban,292.9343262,18.09324074,-16.05673218,1392,0.129116908,0.194861844,0.540309906
1000,EUR1995132,workday,D,rural_bare,291.7703552,16.93271255,-19.16547966,1030,0.162076786,0.243220896,0.689603806
1001,EUR1995132,weekend,D,urban,292.6652832,18.27532578,-15.884799,545,0.211033255,0.320886403,0.870422482
1002,EUR1995132,weekend,D,rural_bare,291.4769287,17.17472458,-18.66642189,399,0.263983458,0.390981764,1.114107609
1003,EUR1995132,workday,N,urban,280.6446228,11.48389053,-25.68843842,1792,0.089291632,0.131825402,0.605065465
1004,EUR1995132,workday,N,rural_bare,278.9883728,10.63885403,-27.66601753,1253,0.105481006,0.144597575,0.794859231
1005,EUR1995132,weekend,N,urban,280.3827515,11.38180447,-27.03398323,718,0.140458435,0.205507994,0.96434021
1006,EUR1995132,weekend,N,rural_bare,278.6182556,10.74631596,-28.76612663,506,0.162925348,0.227756828,1.205516934
1007,EUR1995133,workday,D,urban,293.4889832,18.67049026,-18.16178703,1628,0.108691216,0.164544746,0.441913635
1008,EUR1995133,workday,D,rural_bare,293.7818604,18.50798416,-19.63305855,1461,0.129432619,0.198927522,0.52481401
1009,EUR1995133,weekend,D,urban,293.2329102,18.93280602,-18.24182892,680,0.174239799,0.263730079,0.702082515
1010,EUR1995133,weekend,D,rural_bare,293.4716187,18.69422913,-19.80970192,629,0.199301764,0.303498715,0.810376585
1011,EUR1995133,workday,N,urban,281.352478,12.56088448,-26.40163803,2198,0.084133655,0.121786609,0.533931911
1012,EUR1995133,workday,N,rural_bare,280.5056763,12.08013439,-27.29737473,2011,0.087372422,0.125606194,0.579060256
1013,EUR1995133,weekend,N,urban,281.0630493,12.7767458,-26.79193115,924,0.135159716,0.195919648,0.840158999
1014,EUR1995133,weekend,N,rural_bare,280.20047,12.45951176,-27.8298645,852,0.137068376,0.198492333,0.87219274
1015,EUR1995134,workday,D,urban,294.4682617,17.18584442,-18.66580772,1469,0.120410256,0.179207906,0.547964871
1016,EUR1995134,workday,D,rural_bare,293.5877991,16.20931435,-23.97663307,1309,0.134009331,0.201752782,0.64541012
1017,EUR1995134,weekend,D,urban,294.3023376,17.07779121,-20.02118683,631,0.189246655,0.285158902,0.851554751
1018,EUR1995134,weekend,D,rural_bare,293.3267517,16.05294037,-25.23371887,565,0.205854073,0.308296055,1.000406265
1019,EUR1995134,workday,N,urban,281.84198,10.31066227,-26.49930191,2100,0.080827802,0.115626939,0.636594534
1020,EUR1995134,workday,N,rural_bare,280.4616089,9.144343376,-28.23080444,1845,0.08397761,0.121011019,0.737165093
1021,EUR1995134,weekend,N,urban,281.7563477,10.14290047,-25.94866371,856,0.124862924,0.177925944,1.004673958
1022,EUR1995134,weekend,N,rural_bare,280.3342285,8.956156731,-26.79358101,743,0.131123915,0.188268378,1.179171324
1023,EUR1995135,workday,D,urban,294.3126831,19.13304901,-15.59703922,1580,0.117359072,0.174062788,0.464672595
1024,EUR1995135,workday,D,rural_bare,290.8495789,17.43873024,-17.81531906,1272,0.138989538,0.204691291,0.585653067
1025,EUR1995135,weekend,D,urban,294.2721863,19.56669426,-15.64871502,653,0.180889592,0.268728018,0.702095091
1026,EUR1995135,weekend,D,rural_bare,290.6602173,17.66161537,-17.58642769,520,0.216687679,0.318389177,0.902530491
1027,EUR1995135,workday,N,urban,282.3629761,13.09910107,-23.76544952,1107,0.120881736,0.18853122,0.681576133
1028,EUR1995135,workday,N,rural_bare,279.6717834,12.27573299,-27.04039955,1433,0.105789512,0.150504157,0.673768699
1029,EUR1995135,weekend,N,urban,282.2450256,12.94058418,-22.25864983,481,0.177214414,0.270910859,1.028279305
1030,EUR1995135,weekend,N,rural_bare,279.7330017,12.26321602,-25.03160477,585,0.162808105,0.226346463,1.069219232
1031,EUR1995136,workday,D,urban,291.0819092,20.90542412,-19.09477425,1239,0.156345621,0.226211429,0.544419408
1032,EUR1995136,workday,D,rural_bare,291.4833069,19.52593803,-17.81540489,1270,0.162196219,0.243314773,0.621125519
1033,EUR1995136,weekend,D,urban,291.3054199,20.43640327,-18.59162903,500,0.244521931,0.35344255,0.860339701
1034,EUR1995136,weekend,D,rural_bare,291.6078796,19.23631859,-18.05212975,499,0.256676942,0.38278842,1.001017213
1035,EUR1995136,workday,N,urban,279.0034485,14.79524136,-27.77122307,1567,0.113865726,0.153951898,0.621725261
1036,EUR1995136,workday,N,rural_bare,278.4033813,13.8520174,-27.83605194,1778,0.103846215,0.146361575,0.603399277
1037,EUR1995136,weekend,N,urban,278.6776428,15.36676979,-27.20735931,643,0.176258668,0.240169689,0.919781089
1038,EUR1995136,weekend,N,rural_bare,278.2312012,13.9118185,-27.20546913,714,0.167773664,0.237436906,0.965021908
1039,EUR1995137,workday,D,urban,294.309845,18.66690254,-16.22478104,1311,0.116788536,0.175478175,0.472571582
1040,EUR1995137,workday,D,rural_bare,294.5197449,18.31401443,-19.02500725,1230,0.147527292,0.228640839,0.593635738
1041,EUR1995137,weekend,D,urban,294.4105835,18.76228333,-16.33946037,577,0.169640481,0.257303178,0.688254058
1042,EUR1995137,weekend,D,rural_bare,294.6383972,18.29316139,-17.99905777,550,0.214826077,0.331239611,0.872233331
1043,EUR1995137,workday,N,urban,282.7557068,12.81313419,-24.65311813,1761,0.093089469,0.135047421,0.577914715
1044,EUR1995137,workday,N,rural_bare,280.7482605,11.94475365,-27.3752346,1648,0.096139774,0.139814898,0.637618661
1045,EUR1995137,weekend,N,urban,282.4368286,12.82879353,-24.70873833,755,0.144417822,0.211189717,0.88608551
1046,EUR1995137,weekend,N,rural_bare,280.5848694,12.06637955,-26.8977356,696,0.146266863,0.213013649,0.954056203
1047,EUR1995138,workday,D,urban,293.7809753,17.58857918,-16.607481,1363,0.127358124,0.191273168,0.553021967
1048,EUR1995138,workday,D,rural_bare,291.7702026,16.77553558,-20.83187675,914,0.183395326,0.266127765,0.759184778
1049,EUR1995138,weekend,D,urban,293.6218262,17.71806335,-16.47032928,540,0.199481338,0.30052796,0.847841084
1050,EUR1995138,weekend,D,rural_bare,291.3477173,16.69106102,-20.91538429,355,0.303315938,0.4312253,1.269364953
1051,EUR1995138,workday,N,urban,281.3619995,11.69701672,-25.28798294,1689,0.091353647,0.134530455,0.608585298
1052,EUR1995138,workday,N,rural_bare,278.6281433,11.33276176,-29.56170654,911,0.13056618,0.169109136,0.931727052
1053,EUR1995138,weekend,N,urban,281.2008972,11.82877731,-25.48640633,691,0.148756847,0.218453571,0.982898712
1054,EUR1995138,weekend,N,rural_bare,278.3406067,11.68485641,-29.44948769,373,0.205411553,0.272628933,1.406703115
1055,EUR1995139,workday,D,urban,294.2633667,19.00275993,-17.74993324,1525,0.107058525,0.162842363,0.424086511
1056,EUR1995139,workday,D,rural_bare,293.9533386,18.78180313,-19.43327141,1325,0.128120407,0.199671477,0.509198904
1057,EUR1995139,weekend,D,urban,294.0894165,18.94732094,-17.94414902,628,0.170396268,0.25432229,0.683311522
1058,EUR1995139,weekend,D,rural_bare,293.8529358,18.75907326,-20.37252235,560,0.198985234,0.301036716,0.808797538
1059,EUR1995139,workday,N,urban,282.3331299,12.70516109,-25.12453842,1973,0.087254375,0.126558989,0.546729863
1060,EUR1995139,workday,N,rural_bare,280.8300476,11.73970318,-26.61012077,1794,0.090082295,0.129900426,0.613230705
1061,EUR1995139,weekend,N,urban,281.9470825,12.95439911,-25.45369148,826,0.137007907,0.200212702,0.838025928
1062,EUR1995139,weekend,N,rural_bare,280.3883057,12.06837273,-27.37504578,758,0.137293696,0.199369043,0.903472066
1063,EUR1995140,workday,D,urban,294.9359436,15.61785984,-18.23812675,1372,0.107564464,0.15775831,0.544832945
1064,EUR1995140,workday,D,rural_bare,293.2585144,14.43905926,-22.78297997,1121,0.112876132,0.164557248,0.619976938
1065,EUR1995140,weekend,D,urban,295.0685425,16.0203228,-19.04255867,563,0.168221086,0.244265318,0.838964641
1066,EUR1995140,weekend,D,rural_bare,293.3907166,14.78389645,-23.15587044,465,0.173797667,0.250127673,0.942074239
1067,EUR1995140,workday,N,urban,282.6811523,8.67702961,-29.8778019,2266,0.070464827,0.100734897,0.65931952
1068,EUR1995140,workday,N,rural_bare,281.2565308,8.020036697,-32.63002777,1821,0.078533351,0.110496163,0.799542785
1069,EUR1995140,weekend,N,urban,282.9237976,8.661107063,-31.27066422,921,0.111998349,0.157113582,1.068244576
1070,EUR1995140,weekend,N,rural_bare,281.3835449,8.030410767,-33.21320343,729,0.126830578,0.17865108,1.280319095
1071,EUR1995141,workday,D,urban,294.0505981,19.8795433,-16.23945236,1704,0.110049665,0.164076507,0.428919107
1072,EUR1995141,workday,D,rural_bare,293.1931458,18.54883385,-18.26091003,904,0.179568127,0.267191589,0.653832793
1073,EUR1995141,weekend,D,urban,294.0310974,19.99439049,-17.19275856,668,0.169463873,0.253121346,0.658067405
1074,EUR1995141,weekend,D,rural_bare,293.1369934,18.87412071,-19.50755119,361,0.266499698,0.393621862,0.976824045
1075,EUR1995141,workday,N,urban,281.2266235,13.3377676,-25.73838806,2142,0.084646486,0.120131724,0.515878558
1076,EUR1995141,workday,N,rural_bare,279.7501526,13.54221725,-28.03010178,1137,0.125389367,0.161438137,0.746563196
1077,EUR1995141,weekend,N,urban,280.9746399,13.42268658,-25.46739769,873,0.137315303,0.194428429,0.829363644
1078,EUR1995141,weekend,N,rural_bare,279.9285889,12.96026421,-28.06025696,457,0.20111914,0.261210501,1.239903212
1079,EUR1995142,workday,D,urban,294.7271118,17.86072922,-15.60255623,1691,0.11634744,0.173120558,0.504952013
1080,EUR1995142,workday,D,rural_bare,293.8572998,16.17199135,-12.94783211,1442,0.126961365,0.189128593,0.607533872
1081,EUR1995142,weekend,D,urban,294.5325623,17.88873863,-16.51869774,654,0.193150967,0.283814877,0.846740901
1082,EUR1995142,weekend,D,rural_bare,293.6974487,16.18303299,-14.24672031,566,0.206712201,0.307103038,0.990170121
1083,EUR1995142,workday,N,urban,282.296936,11.98551464,-24.38891602,2032,0.085601039,0.122409746,0.579454899
1084,EUR1995142,workday,N,rural_bare,281.0862732,11.39591026,-25.42199898,1809,0.085969888,0.123209484,0.610358417
1085,EUR1995142,weekend,N,urban,282.3308716,11.64621353,-24.11044312,781,0.138923585,0.195928857,0.980884492
1086,EUR1995142,weekend,N,rural_bare,281.1969604,11.00987434,-25.32528877,692,0.140829116,0.199512824,1.045556664
1087,EUR1995143,workday,D,urban,295.3865356,16.62719154,-17.33796501,1485,0.11605186,0.170954213,0.54802531
1088,EUR1995143,workday,D,rural_bare,293.3466797,15.07549191,-20.30579758,1203,0.119394101,0.175415814,0.622221887
1089,EUR1995143,weekend,D,urban,295.3216553,16.70783234,-18.20825005,640,0.172081426,0.247670472,0.826682389
1090,EUR1995143,weekend,D,rural_bare,293.2605591,15.37105274,-22.03336716,523,0.176763207,0.257166624,0.913315594
1091,EUR1995143,workday,N,urban,282.8457031,9.438905716,-28.96163368,2232,0.074504696,0.106506944,0.640540302
1092,EUR1995143,workday,N,rural_bare,281.3759766,8.561704636,-31.39711952,1764,0.081982799,0.116832934,0.769939721
1093,EUR1995143,weekend,N,urban,282.8178101,9.689744949,-28.86711121,919,0.116933867,0.164289102,0.993523538
1094,EUR1995143,weekend,N,rural_bare,281.2640381,8.925532341,-30.87875175,730,0.130041167,0.181253716,1.196064115
1095,EUR1995144,workday,D,urban,295.3081055,16.69998169,-17.17098045,1425,0.121997721,0.179521739,0.573621213
1096,EUR1995144,workday,D,rural_bare,293.9870911,15.58539009,-21.15278244,1239,0.133207962,0.198719949,0.663573503
1097,EUR1995144,weekend,D,urban,295.3521423,16.98042679,-19.44333267,586,0.189272881,0.278803319,0.873587787
1098,EUR1995144,weekend,D,rural_bare,294.0665894,15.68521786,-23.02044296,512,0.204743564,0.299193591,1.026765585
1099,EUR1995144,workday,N,urban,282.7738647,9.858150482,-27.87723541,2128,0.078741148,0.112509876,0.648268402
1100,EUR1995144,workday,N,rural_bare,281.387085,9.014221191,-28.60207939,1782,0.085005522,0.122630425,0.749420166
1101,EUR1995144,weekend,N,urban,282.8124084,9.93415451,-27.80119514,867,0.122943617,0.172175944,1.023110747
1102,EUR1995144,weekend,N,rural_bare,281.4428101,9.088804245,-28.04754066,736,0.130916998,0.185771346,1.163224101
1103,EUR1995145,workday,D,urban,293.2590637,21.50225449,-18.27267075,1578,0.125159293,0.192074269,0.442851245
1104,EUR1995145,workday,D,rural_bare,293.6592407,21.70941925,-18.34864426,1511,0.14401193,0.221741229,0.502644897
1105,EUR1995145,weekend,D,urban,293.2941895,21.19927597,-18.14751053,633,0.197373539,0.303573221,0.706148446
1106,EUR1995145,weekend,D,rural_bare,293.5506897,21.57915688,-18.13718605,593,0.23315458,0.355955839,0.817783237
1107,EUR1995145,workday,N,urban,280.2348633,14.25552273,-26.73459053,2384,0.088091128,0.125010803,0.501724422
1108,EUR1995145,workday,N,rural_bare,279.2007141,13.68270588,-27.89768219,2246,0.093681999,0.131483823,0.55940026
1109,EUR1995145,weekend,N,urban,280.1559143,14.29977989,-26.18035316,1004,0.140495688,0.199288443,0.798869014
1110,EUR1995145,weekend,N,rural_bare,279.1427612,13.68262577,-27.30203629,933,0.149601609,0.208474204,0.90339905
1111,EUR1995146,workday,D,urban,294.2462463,17.23304176,-16.87092209,1714,0.113689706,0.166729003,0.513432443
1112,EUR1995146,workday,D,rural_bare,292.7755737,15.59932804,-17.02079773,1475,0.120948583,0.177894711,0.601707697
1113,EUR1995146,weekend,D,urban,294.2269897,17.05268669,-17.66131783,679,0.175873622,0.257119298,0.807337999
1114,EUR1995146,weekend,D,rural_bare,292.7388,15.58487606,-18.39056206,578,0.185524479,0.273550034,0.924783885
1115,EUR1995146,workday,N,urban,282.4248657,11.71200275,-24.83110809,2000,0.085852452,0.122934103,0.593688071
1116,EUR1995146,workday,N,rural_bare,280.999176,10.88633728,-26.4239502,1778,0.084242284,0.119672887,0.628887057
1117,EUR1995146,weekend,N,urban,282.4284058,11.68600368,-25.08819199,794,0.13669163,0.194281295,0.953051507
1118,EUR1995146,weekend,N,rural_bare,281.1153564,10.86950397,-26.29938507,690,0.135490641,0.192699119,1.011273026
1119,EUR1995147,workday,D,urban,294.8217468,19.26975822,-18.08133698,1717,0.108981274,0.161297917,0.439251155
1120,EUR1995147,workday,D,rural_bare,294.6842957,18.58404541,-18.85309601,1483,0.128489524,0.194033727,0.530318201
1121,EUR1995147,weekend,D,urban,294.7315063,19.04247093,-17.44285011,725,0.163302317,0.241974548,0.670150578
1122,EUR1995147,weekend,D,rural_bare,294.4401245,18.66187096,-19.51516342,622,0.198833615,0.303201258,0.814947844
1123,EUR1995147,workday,N,urban,282.3150024,12.83296871,-25.34017754,2158,0.086107492,0.122336231,0.546384215
1124,EUR1995147,workday,N,rural_bare,280.632843,12.03833961,-27.70560455,1916,0.092409186,0.130418465,0.627966464
1125,EUR1995147,weekend,N,urban,282.1607971,12.91574955,-25.26185417,913,0.136854932,0.193289697,0.86210531
1126,EUR1995147,weekend,N,rural_bare,280.5892639,12.09922504,-27.53088379,795,0.144123822,0.201363355,0.977708101
1127,EUR1995148,workday,D,urban,293.5932922,19.8946209,-18.81264496,1680,0.12286707,0.180069804,0.477527261
1128,EUR1995148,workday,D,rural_bare,292.5619507,18.31521988,-20.70085907,1224,0.164479271,0.238569513,0.647772253
1129,EUR1995148,weekend,D,urban,293.4970398,19.76903534,-20.98204613,673,0.192762658,0.279839545,0.753392696
1130,EUR1995148,weekend,D,rural_bare,292.348114,18.4151516,-23.11999512,500,0.24499391,0.360065758,0.962332964
1131,EUR1995148,workday,N,urban,280.3448792,13.86429596,-25.91507721,2130,0.091250785,0.128778562,0.532031596
1132,EUR1995148,workday,N,rural_bare,278.3077393,13.38274193,-29.06208038,1522,0.10843467,0.142234117,0.683836222
1133,EUR1995148,weekend,N,urban,280.2530518,13.78469849,-25.89189529,862,0.142829672,0.200255007,0.845408082
1134,EUR1995148,weekend,N,rural_bare,278.2079468,13.59049606,-27.93932533,591,0.170896739,0.224117979,1.051927686
1135,EUR1995149,workday,D,urban,294.0670166,17.10431862,-16.50777435,1714,0.110267937,0.160475612,0.503159702
1136,EUR1995149,workday,D,rural_bare,292.4017029,15.44071102,-18.25016785,1170,0.142873615,0.207774013,0.66728586
1137,EUR1995149,weekend,D,urban,294.2008057,17.16025352,-16.84819794,659,0.174170673,0.25226745,0.794836164
1138,EUR1995149,weekend,D,rural_bare,292.3356628,15.56215763,-19.85042381,476,0.214337558,0.309574425,1.027952075
1139,EUR1995149,workday,N,urban,282.7292175,11.6661377,-24.82221794,1886,0.087203294,0.125143111,0.601713479
1140,EUR1995149,workday,N,rural_bare,280.354187,11.33989429,-28.05612373,1250,0.106892474,0.145465657,0.760187984
1141,EUR1995149,weekend,N,urban,282.8131104,11.75930309,-25.09455109,765,0.13689737,0.194410592,0.947394967
1142,EUR1995149,weekend,N,rural_bare,280.3857117,11.65670681,-27.09259033,511,0.1672519,0.226717189,1.162575245
1143,EUR1995150,workday,D,urban,295.5059204,19.72560883,-17.01699448,1548,0.106768504,0.158739254,0.4213911
1144,EUR1995150,workday,D,rural_bare,295.3805237,19.73073387,-18.00567245,1335,0.132471621,0.201117828,0.510287642
1145,EUR1995150,weekend,D,urban,295.5168457,19.46224594,-17.24285316,652,0.160463065,0.237378031,0.648609161
1146,EUR1995150,weekend,D,rural_bare,295.2513428,19.52300072,-18.6381321,564,0.203683868,0.307560205,0.802520275
1147,EUR1995150,workday,N,urban,282.8977356,13.01766586,-24.08393097,2106,0.083456323,0.118654966,0.520489633
1148,EUR1995150,workday,N,rural_bare,280.5263367,12.3062439,-26.49481392,1863,0.088963658,0.12541692,0.590117812
1149,EUR1995150,weekend,N,urban,282.7495117,13.53160381,-24.4106102,842,0.132398069,0.189877674,0.784898996
1150,EUR1995150,weekend,N,rural_bare,280.2961426,12.5863657,-27.19815063,735,0.145632133,0.207866937,0.92692405
1151,EUR1995151,workday,D,urban,295.4489746,20.43485641,-17.84458542,1740,0.11065875,0.164367691,0.42182526
1152,EUR1995151,workday,D,rural_bare,294.9995117,19.63067055,-17.73934364,1490,0.134647697,0.207631752,0.521655977
1153,EUR1995151,weekend,D,urban,295.6455994,20.57535362,-17.73062706,682,0.172873631,0.262796253,0.64521873
1154,EUR1995151,weekend,D,rural_bare,295.1897278,19.86898613,-18.00382042,601,0.208910108,0.325726777,0.794876873
1155,EUR1995151,workday,N,urban,281.7310181,13.39568901,-25.87159538,2246,0.085139237,0.121446952,0.513039231
1156,EUR1995151,workday,N,rural_bare,280.2006531,12.59605312,-27.10549545,2063,0.088558912,0.125321209,0.571205795
1157,EUR1995151,weekend,N,urban,281.3576355,13.54113293,-25.3452549,944,0.133210808,0.1891388,0.797275543
1158,EUR1995151,weekend,N,rural_bare,279.8784485,12.88852215,-26.1771431,843,0.138738856,0.196229175,0.875731528
1159,EUR1995152,workday,D,urban,295.8825684,16.19458961,-18.22844315,1534,0.107643619,0.158862934,0.523544312
1160,EUR1995152,workday,D,rural_bare,293.7817383,14.82877731,-21.87154579,1324,0.108112827,0.159027845,0.576069772
1161,EUR1995152,weekend,D,urban,295.9814758,16.49625587,-18.3232708,615,0.166125178,0.2431041,0.795821726
1162,EUR1995152,weekend,D,rural_bare,293.7637939,14.79315662,-22.34855843,543,0.169674754,0.243957758,0.922580659
1163,EUR1995152,workday,N,urban,283.4517517,9.246197701,-28.64565468,2265,0.074674778,0.105750978,0.661288738
1164,EUR1995152,workday,N,rural_bare,281.9056396,8.147580147,-28.98678207,1891,0.078994565,0.112204701,0.784971297
1165,EUR1995152,weekend,N,urban,283.3898315,9.440979004,-28.70458221,944,0.114205942,0.161496967,0.992262244
1166,EUR1995152,weekend,N,rural_bare,281.8291931,8.143855095,-29.24786758,793,0.122310944,0.175115272,1.205998302
1167,EUR1995153,workday,D,urban,292.8407288,17.1898098,-15.62922478,1492,0.1271265,0.188577101,0.542603433
1168,EUR1995153,workday,D,rural_bare,290.490448,16.00234604,-20.08500862,909,0.195200741,0.270160735,0.728825092
1169,EUR1995153,weekend,D,urban,292.6056519,17.05215454,-14.78577709,612,0.208851337,0.305095553,0.913437724
1170,EUR1995153,weekend,D,rural_bare,289.8478394,16.64488602,-20.51339531,362,0.306896597,0.412303329,1.165500045
1171,EUR1995153,workday,N,urban,282.2913513,11.73498154,-23.8956852,1596,0.103853859,0.151287511,0.681488276
1172,EUR1995153,workday,N,rural_bare,278.7989502,12.59123802,-29.34576225,721,0.172383845,0.226853371,0.95125246
1173,EUR1995153,weekend,N,urban,282.1476746,12.31096458,-24.76872063,627,0.159935325,0.237822011,0.983417153
1174,EUR1995153,weekend,N,rural_bare,279.0504761,12.97721958,-25.87387276,302,0.250673205,0.322735876,1.433292031
1175,EUR1995154,workday,D,urban,295.7240601,16.51376724,-18.45133591,1496,0.115509182,0.170213073,0.548134565
1176,EUR1995154,workday,D,rural_bare,294.1090698,15.42526627,-22.46165848,1303,0.120234303,0.177987769,0.609083533
1177,EUR1995154,weekend,D,urban,295.848175,16.70715141,-18.88863754,581,0.179972127,0.264083028,0.843710601
1178,EUR1995154,weekend,D,rural_bare,294.3421631,15.60595894,-22.67361832,534,0.179037169,0.263976932,0.894874215
1179,EUR1995154,workday,N,urban,283.4599609,9.902065277,-28.42624855,2176,0.0765021,0.109069519,0.627528906
1180,EUR1995154,workday,N,rural_bare,281.8118286,8.903587341,-30.12755013,1833,0.081088901,0.116456538,0.728381813
1181,EUR1995154,weekend,N,urban,283.5124817,9.761787415,-27.24653816,901,0.122151919,0.173012525,1.024686217
1182,EUR1995154,weekend,N,rural_bare,281.7243652,8.596060753,-29.27913666,737,0.133057326,0.190563545,1.241878271
1183,EUR1995155,workday,D,urban,294.7202454,17.77811813,-17.58718872,1282,0.134456262,0.197199136,0.568366766
1184,EUR1995155,workday,D,rural_bare,294.1607971,16.97003365,-21.81589127,1286,0.137216717,0.205919445,0.626049042
1185,EUR1995155,weekend,D,urban,294.5643616,18.3423233,-19.02272415,516,0.198520049,0.287731171,0.825301766
1186,EUR1995155,weekend,D,rural_bare,294.0113525,17.17541695,-24.54122543,514,0.210275799,0.311016917,0.944310784
1187,EUR1995155,workday,N,urban,282.040741,11.30204487,-28.0661068,1685,0.09067478,0.123468347,0.673798203
1188,EUR1995155,workday,N,rural_bare,280.7621765,10.2766428,-29.51741982,1791,0.083731152,0.118645005,0.664387405
1189,EUR1995155,weekend,N,urban,282.348999,11.11362648,-25.37787819,663,0.153441504,0.203077406,1.202637553
1190,EUR1995155,weekend,N,rural_bare,280.9459534,9.97453022,-28.35886765,722,0.137512624,0.191605777,1.149091363
1191,EUR1995156,workday,D,urban,294.0472412,16.4481144,-18.10575676,1501,0.125939235,0.182062298,0.586431921
1192,EUR1995156,workday,D,rural_bare,292.0827637,14.32788944,-21.67465973,984,0.164558172,0.234681681,0.748877406
1193,EUR1995156,weekend,D,urban,293.9200439,16.39565277,-18.80412674,572,0.207414314,0.301587522,0.946638703
1194,EUR1995156,weekend,D,rural_bare,291.8807983,14.60656452,-22.11943245,393,0.267357141,0.39444083,1.106525064
1195,EUR1995156,workday,N,urban,281.7594604,11.32143879,-27.07773972,1817,0.090913206,0.125265419,0.667239547
1196,EUR1995156,workday,N,rural_bare,279.7387085,10.87743855,-29.8796978,913,0.137175351,0.173847407,1.033576369
1197,EUR1995156,weekend,N,urban,281.9573364,11.04095364,-26.45689392,707,0.144622922,0.198536947,1.100814819
1198,EUR1995156,weekend,N,rural_bare,279.9483337,10.47713947,-28.05854034,375,0.214209557,0.264970958,1.773639798
